Profesor1,"HªFIL-2BACH
Profesor81,"BG-4ESOG2
4º ESO B
(AULA 4C)
4º ESO C","BG-1ESO
1º ESO A
(AULA 1A)","BG-1ESO
1º ESO D
(AULA 1D)","REUNIÓN
DEPCN",,,,,,,,,,,"Biol2Bach
2º BACH A
(AULA 2ABach)","REUNIÓN
R.Tut.ESO1-2",,"BG-4ESOG1
4º ESO A
(AULA 4A)
4º ESO B
4º ESO C","BG-1ESO
1º ESO A
(AULA 1A)",,,,,,,,"BG-4ESOG1
4º ESO A
(AULA 4A)
4º ESO B
4º ESO C",,"BG-1ESO
1º ESO A
(AULA 1A)","GUARDIA
Guardia","Biol2Bach
2º BACH A
(AULA 2ABach)","BG-1ESO
1º ESO D
(INF1)",,,,,,,,"BG-4ESOG2
4º ESO B
(AULA 4C)
4º ESO C","Biol2Bach
2º BACH A
(AULA 2ABach)","REUNIÓN
R.Tut.ESO3-4","BG-1ESO
1º ESO D
(AULA 1D)","GUARDIA
Guardia","TUT-1ESO
1º ESO A
(AULA 1A)",,,,,,,,"BG-4ESOG1
4º ESO A
(AULA 4A)
4º ESO B
4º ESO C","GUARDIA
Guardia","Biol2Bach
2º BACH A
(AULA 2ABach)","BG-4ESOG2
4º ESO B
(AULA 4C)
4º ESO C",,,,,,,,,
Profesor82,,"ED-DH - 2ESO
2º ESO C
(AULA 2C)","VE-2ESO
2º ESO B
(D3)
2ºD PMAR","VE-2ESO
2º ESO C
(D2)","HªFIL-2BACH
2º BACH A
(AULA 2ABach)","VE-3ESO
3ºC PMAR
(AULA 3C PMAR)",,,,,,,,"GUARDIA
G. Biblio","VE-1ESO
1º ESO D
(AULA 1D)","GUARDIA
Guardia",,"ED-DH - 2ESO
2º ESO D
(AULA 2D)","FIL-1BACH
1º BACH A
(AULA 1ABach)",,,,,,,,,"PSICO-2B-G1
2º BACH A
(AULA 2ABach)
2º BACH C
2º BACH D","VE-1ESO
1º ESO C
(D1)","REUNIÓN
DEPFIL","GUARDIA
Guardia","FIL-1BACH
1º BACH A
(AULA 1ABach)",,,,,,,,,,,"PSICO-2B-G1
2º BACH A
(AULA 2ABach)
2º BACH C
2º BACH D","VE-2ESO
2º ESO A
(AULA 2D)
2º ESO D","HªFIL-2BACH
2º BACH A
(AULA 2ABach)",,,,,,,,"FIL-1BACH
1º BACH A
(AULA 1ABach)","HªFIL-2BACH
2º BACH A
(AULA 2ABach)","VE-1ESO
1º ESO A
(D1)","GUARDIA
Guardia","PSICO-2B-G1
2º BACH A
(AULA 2ABach)
2º BACH C
2º BACH D","VE-1ESO
1º ESO B
(D1)",,,,,,,
Profesor83,"FísQ 1Bac G1
1º BACH A
(AULA 1ABach)","CCAAP-4ESO
4ºPRAGE
(AULA 4-PRAGE)",,"Fís 2Bach G1
2º BACH A
(AULA 2BBach)
2º BACH B","GUARDIA
Guardia","FísQ 1Bac G1
1º BACH B
(AULA 1BBach)",,,,,,,,"Fís 2Bach G1
2º BACH A
(AULA 2BBach)
2º BACH B","GUARDIA
G. Biblio","FísQ 1Bac G1
1º BACH A
(AULA 1ABach)","FísQ 1Bac G1
1º BACH B
(AULA 1BBach)",,,,,,,,,,,,"Fís 2Bach G1
2º BACH A
(AULA 2BBach)
2º BACH B",,"FísQ 1Bac G1
1º BACH A
(AULA 1ABach)","FísQ 1Bac G1
1º BACH B
(AULA 1BBach)",,,,,,,,"FísQ 1Bac G1
1º BACH B
(AULA 1BBach)","GUARDIA
Guardia",,"FísQ 1Bac G1
1º BACH A
(AULA 1ABach)","CCAAP-4ESO
4ºPRAGE
(AULA 4-PRAGE)","CCP
REUNIÓN
(BIBLIOTECA)",,,,,,,,"Fís 2Bach G1
2º BACH A
(AULA 2BBach)
2º BACH B","GUARDIA
Guardia","CCAAP-4ESO
4ºPRAGE
(AULA 4-PRAGE)","LAB-FQ-4ESO
4º ESO A
(LAB FQ)
4º ESO B","REUNIÓN
DEPFQ",,,,,,,,
Profesor84,"ING-1ESO
1º ESO C
(AULA 1C)",,"ING-3ESO
3º ESO A
(AULA 3C)
3º ESO C
3º ESO B","ING1-SIng-1E
1º ESO A
(AULA 1A)","GUARDIA
Guardia","ING-4ESO
4ºPRAGE
(AULA 4-PRAGE)",,,,,,,,"ING-1ESO
1º ESO C
(AULA 1C)","ING-4ESO
4ºPRAGE
(AULA 4-PRAGE)",,,"ING1-SIng-1E
1º ESO A
(INF1)","ING2-3ESO
3º ESO A
(D3)
3º ESO B",,,,,,,,"ING-1ESO
1º ESO C
(AULA 1C)","ING1-SIng-1E
1º ESO A
(AULA 1A)",,"ING-4ESO
4ºPRAGE
(AULA 4-PRAGE)","ING-3ESO
3º ESO A
(AULA 3C)
3º ESO C
3º ESO B",,,,,,,,,,"ING-4ESO
4ºPRAGE
(AULA 4-PRAGE)","REUNIÓN
R.Tut.ESO3-4",,"ING-1ESO
1º ESO C
(AULA 1C)","TUT-3ESO
3º ESO C
(AULA 3C)","REUNIÓN
DEPING",,,,,,,"ING1-SIng-1E
1º ESO A
(AULA 1A)","REUNIÓN
SBI",,"GUARDIA
Guardia","ING-3ESO
3º ESO A
(AULA 3C)
3º ESO C
3º ESO B","ING2-3ESO
3º ESO A
(D3)
3º ESO B",,,,,,,
Profesor85,"MUS-2ESO
2º ESO D
(AULA 2D)","GUARDIA
Guardia",,"REUNIÓN
DEPMUS",,"MUS-1ESO
1º ESO D
(AULA MÚSICA)",,,,,,,,"MUS-1ESO
1º ESO A
(AULA MÚSICA)","LPM-1BACH-G1
1º BACH B
(AULA MÚSICA)
1º BACH C
1º BACH D","MUS-2ESO
2º ESO C
(AULA 2C)","AED-4ESO
4º ESO B
(AULA 4C)
4º ESO D
4º ESO C",,,,,,,,,,"GUARDIA
Guardia","LPM-1BACH-G1
1º BACH B
(AULA MÚSICA)
1º BACH C
1º BACH D","AED-4ESO
4º ESO B
(AULA 4C)
4º ESO D
4º ESO C",,,,,,,,,,,"MUS-2ESO
2º ESO C
(AULA 2C)","MUS-2ESO
2º ESO D
(AULA 2D)","LPM-1BACH-G1
1º BACH B
(AULA MÚSICA)
1º BACH C
1º BACH D","MUS-2ESO
2º ESO A
(AULA 2B)
2º ESO B",,"CCP
REUNIÓN
(BIBLIOTECA)",,,,,,,,"MUS-2ESO
2º ESO A
(AULA 2B)
2º ESO B","LPM-1BACH-G1
1º BACH B
(AULA MÚSICA)
1º BACH C
1º BACH D",,"MUS-1ESO
1º ESO A
(AULA MÚSICA)","MUS-1ESO
1º ESO D
(AULA MÚSICA)","GUARDIA
G. Biblio",,,,,,,
Profesor86,"2PMAR AP-NT
2ºD PMAR
(AULA 2D PMAR)","GUARDIA
Guardia","3PMAR-TUT
3ºC PMAR
(AULA 3C PMAR)","3PMAR-ERMA
3ºD PMAR
(AULA 3D PMAR)","3PMAR AP-NT
3ºC PMAR
(AULA 3C PMAR)",,,,,,,,,"2PMAR AP-NT
2ºD PMAR
(AULA 2D PMAR)",,"GUARDIA
Guardia",,,"3PMAR AP-NT
3ºD PMAR
(AULA 3D PMAR)",,,,,,,,,,"TEC-2ESO
2º ESO D
(Aula - 2CD)","3PMAR-ERMA
3ºD PMAR
(AULA 3D PMAR)","3PMAR AP-NT
3ºD PMAR
(AULA 3D PMAR)","3PMAR AP-NT
3ºC PMAR
(AULA 3C PMAR)",,,,,,,,"3PMAR AP-NT
3ºC PMAR
(AULA 3C PMAR)","2PMAR AP-NT
2ºD PMAR
(AULA 2D PMAR)","GUARDIA
Guardia","3PMAR-ERMA
3ºC PMAR
(AULA 3C PMAR)","REUNIÓN
R.PMAR","3PMAR AP-NT
3ºD PMAR
(AULA 3D PMAR)","REUNIÓN
Coor.ORI",,,,,,,,"TEC-2ESO
2º ESO D
(Aula - 2CD)","2PMAR AP-NT
2ºD PMAR
(AULA 2D PMAR)","3PMAR-ERMA
3ºC PMAR
(AULA 3C PMAR)","3PMAR AP-NT
3ºC PMAR
(INF1)","3PMAR AP-NT
3ºD PMAR
(INF1)",,,,,,,
Profesor87,"Tec-4ESO-G1
4º ESO D
(TALLER TEC 2)","TIC-1Bach G1
1º BACH B
(TALLER TEC 2)","Tec-4ESO-G1
4º ESO A
(TALLER TEC 2)",,"GUARDIA
Guardia","TECIND-2BACH-G1
2º BACH B
(TALLER TEC 2)",,,,,,,,,,"Tec-4ESO-G1
4º ESO D
(TALLER TEC 2)","Tec-4ESO-G1
4ºPRAGE
(TALLER TEC 2)",,"Tec-4ESO-G1
4º ESO A
(TALLER TEC 2)",,,,,,,,"Tec-4ESO-G1
4ºPRAGE
(TALLER TEC 2)","TECIND-2BACH-G1
2º BACH B
(TALLER TEC 2)",,"REUNIÓN
DEPTEC","Tec-4ESO-G1
4º ESO A
(TALLER TEC 2)","GUARDIA
Guardia",,,,,,,,"Tec-4ESO-G1
4ºPRAGE
(TALLER TEC 2)","GUARDIA
G. Biblio","TECIND-2BACH-G1
2º BACH B
(TALLER TEC 2)","GUARDIA
Guardia","TIC-1Bach G1
1º BACH B
(TALLER TEC 2)","CCP
REUNIÓN
(BIBLIOTECA)",,,,,,,,,,"Tec-4ESO-G1
4º ESO D
(TALLER TEC 2)","TECIND-2BACH-G1
2º BACH B
(TALLER TEC 2)",,,,,,,,,
Profesor88,,"REL-1BACH
1º BACH A
(AULA 1ABach)
1º BACH B
1º BACH C
1º BACH D","REL-2ESO
2º ESO B
(AULA 2B)
2ºD PMAR","REL-2ESO
2º ESO C
(AULA 2C)","REL-4ESO
4º ESO B
(D2)","REL-3ESO
3º ESO B
(AULA 3B)
3ºC PMAR",,,,,,,,,"REL-1ESO
1º ESO D
(AULA 1CD)","REL-3ESO
3º ESO D
(AULA 3D)","REL-3ESO
3º ESO A
(D3)
3ºD PMAR","GUARDIA
Guardia","REL-2BACH
2º BACH A
(AULA 2ABach)
2º BACH C
2º BACH D",,,,,,,,,,"REL-1ESO
1º ESO C
(AULA 1C)","GUARDIA
G. Biblio","GUARDIA
Guardia","REL-3ESO
3º ESO C
(AULA 3C)",,,,,"Rel. 2º.
2BN-HCS
(Aula - DN2)
2BN-MIXTO","REL-1BNoc
1BN-MIXTO
(Aula-1BN-HCS)
1BN-HCS",,,,,"GUARDIA
Guardia","REL-2ESO
2º ESO A
(AULA 2A)
2º ESO D","REL-4ESO
4º ESO A
(AULA 4A)",,,,,,,,,,"REL-1ESO
1º ESO A
(AULA 1A)","REL-4ESO
4º ESO D
(AULA 4D)","REL-4ESO
4º ESO C
(AULA 4C)
4ºPRAGE","REL-1ESO
1º ESO B
(AULA 1B)",,,,,,,
Profesor89,"GUARDIA
Guardia","ING-2BACH
2º BACH A
(AULA 2ABach)","DING-Sing3ES
3º ESO A
(DPTO ING)
3º ESO B",,"ING1-SIng-2E
2º ESO A
(INF1)
2º ESO B","ING-4ESO
4º ESO C
(AULA 4C)",,,,,,,,"3PMAR-LE-In
3ºC PMAR
(AULA 3C PMAR)","ING-4ESO
4º ESO C
(AULA 4C)",,"ING-2BACH
2º BACH A
(AULA 2ABach)","ING1-SIng-2E
2º ESO A
(AULA 2A)
2º ESO B","GUARDIA
Guardia",,,,,,,,"3PMAR-LE-In
3ºC PMAR
(AULA 3C PMAR)","REUNIÓN
R.Tut. Bach","ING1-SIng-2E
2º ESO A
(AULA 2A)
2º ESO B","ING-4ESO
4º ESO C
(AULA 4C)",,,,,,,,,,"ING1-SIng-2E
2º ESO A
(AULA 2A)
2º ESO B","ING-4ESO
4º ESO C
(AULA 4C)","ING-2BACH
2º BACH A
(AULA 2ABach)",,"3PMAR-LE-In
3ºC PMAR
(AULA 3C PMAR)",,"REUNIÓN
DEPING",,,,,,,"3PMAR-LE-In
3ºC PMAR
(AULA 3C PMAR)","REUNIÓN
SBI",,"DING-1Bach
1º BACH B
(DPTO ING)",,,,,,,,,
Profesor90,,,,,,,,"HFIL-2BNoc
2BN-HCS
(Aula-2BN-HCS)","HFIL-2BNoc
2BN-MIXTO
(Aula-2BN-MIXTO)","VE-1BNoc
1BN-MIXTO
(Aula-1BN-HCS)
1BN-HCS","GUARDIA
Guardia Noct","PSICO-2BNoc
2BN-HCS
(Aula-2BN-MIXTO)
2BN-MIXTO",,,,,,,,,,"FIL-1BNoc
1BN-HCS
(Aula-1BN-MIXTO)
1BN-MIXTO",,"PSICO-2BNoc
2BN-HCS
(Aula-2BN-MIXTO)
2BN-MIXTO","HFIL-2BNoc
2BN-MIXTO
(Aula-2BN-MIXTO)",,,,,"REUNIÓN
DEPFIL",,,,"GUARDIA
Guardia Noct","HFIL-2BNoc
2BN-HCS
(Aula-2BN-HCS)","GUARDIA
G. BiblioNoc",,"HFIL-2BNoc
2BN-MIXTO
(Aula-2BN-MIXTO)",,,,,,"VE-1BAC
1º BACH A
(AULA 1CBach)
1º BACH B
1º BACH C
1º BACH D","CCP
REUNIÓN
(BIBLIOTECA)",,"FIL-1BNoc
1BN-HCS
(Aula-1BN-MIXTO)
1BN-MIXTO","PSICO-2BNoc
2BN-HCS
(Aula-2BN-MIXTO)
2BN-MIXTO",,,,,,,,,,,,,,,"HFIL-2BNoc
2BN-HCS
(Aula-2BN-HCS)","FIL-1BNoc
1BN-HCS
(Aula-1BN-MIXTO)
1BN-MIXTO",
Profesor91,,,,,,,,"LiUni-1BHCN
1BN-HCS
(Aula - DN1)
1BN-MIXTO","LCL-2BNoc
2BN-HCS
(Aula-2BN-HCS)","ACom. 2
Módulo II
(Aula-ESPA-II)","ACom. 2
Módulo II
(Aula-ESPA-II)","GUARDIA
Guardia Noct","LCL-2BNoc
2BN-MIXTO
(Aula-2BN-MIXTO)",,,,,,,,"LCL-2BNoc
2BN-HCS
(Aula-2BN-HCS)","ACom. 2
Módulo II
(Aula-ESPA-II)",,,"LiUni-1BHCN
1BN-HCS
(Aula - DN1)
1BN-MIXTO","LCL-2BNoc
2BN-MIXTO
(Aula-2BN-MIXTO)",,,,,,,,,"LiUni-1BHCN
1BN-HCS
(Aula - DN1)
1BN-MIXTO","LCL-2BNoc
2BN-MIXTO
(Aula-2BN-MIXTO)",,"ACom. 2
Módulo II
(Aula-ESPA-II)",,,,,,,,"REUNIÓN
DEPLCL",,,"GUARDIA
Guardia Noct","LCL-2BNoc
2BN-HCS
(Aula-2BN-HCS)","ACom. 2
Módulo II
(Aula-ESPA-II)",,,,,,,,,"LCL-2BNoc
2BN-HCS
(Aula-2BN-HCS)","LCL-2BNoc
2BN-MIXTO
(Aula-2BN-MIXTO)","ACom. 2
Módulo II
(Aula-ESPA-II)","LiUni-1BHCN
1BN-HCS
(Aula - DN1)
1BN-MIXTO",,
Profesor92,"ECO-4ESO-G2
4º ESO B
(INF2)
4º ESO C","IAEE-4ESO-G2
4º ESO D
(D2)",,"EcoEm 2Ba G2
2º BACH D
(AULA 2DBach)","EcoEm 2Ba G1
2º BACH C
(AULA 2CBach)",,,,,,,,,"IAEE-4ESO-G2
4º ESO D
(D2)","GUARDIA
Guardia","EcoEm 2Ba G1
2º BACH C
(AULA 2CBach)",,"EcoEm 2Ba G2
2º BACH D
(AULA 2DBach)","FAG-2BACH
2º BACH C
(AULA 2CBach)
2º BACH D",,,,,,,,"EcoEm 2Ba G2
2º BACH D
(AULA 2DBach)","FAG-2BACH
2º BACH C
(AULA 2CBach)
2º BACH D",,"EcoEm 2Ba G1
2º BACH C
(AULA 2CBach)",,"REUNIÓN
DEPECO",,,,,,,,"ECO-4ESO-G2
4º ESO B
(INF2)
4º ESO C","EcoEm 2Ba G2
2º BACH D
(AULA 2DBach)","GUARDIA
Guardia","FAG-2BACH
2º BACH C
(AULA 2CBach)
2º BACH D","IAEE-4ESO-G2
4º ESO D
(D2)",,,,,,,,,"GUARDIA
G. Biblio","EcoEm 2Ba G1
2º BACH C
(AULA 2CBach)",,"ECO-4ESO-G2
4º ESO B
(DPTO LATÍN)
4º ESO C","FAG-2BACH
2º BACH C
(AULA 2CBach)
2º BACH D",,,,,,,,
Profesor93,,,"SER
2SMR
(IFC-4)","SER
2SMR
(IFC-4)",,,"REUNIÓN
DEPINF",,,,,,,,,,"SER
2SMR
(IFC-4)",,,,,,,,,,,,"SER
2SMR
(IFC-4)","SER
2SMR
(IFC-4)",,,,,,,,,,"FCT SMR
FCT SMR
(IFC-FCT1)","FCT SMR
FCT SMR
(IFC-FCT1)","FCT SMR
FCT SMR
(IFC-FCT1)","FCT SMR
FCT SMR
(IFC-FCT1)","FCT SMR
FCT SMR
(IFC-FCT1)",,,,,,,,,,"REUNIÓN
R.Tut. CCFF",,"SER
2SMR
(IFC-4)","SER
2SMR
(IFC-4)",,,,,,,,
Profesor94,,,,,,,"REUNIÓN
DEPMAT",,,"MAT-2BCNoc
2BN-MIXTO
(Aula-2BN-MIXTO)","GUARDIA
G. BiblioNoc","MAT-1BCNoc
1BN-MIXTO
(Aula-1BN-MIXTO)",,,,,,,,,"MatCCSS1BNoc
1BN-MIXTO
(Aula - DN1)
1BN-HCS","MAT PA CCFF
PA CCFF
(Aula-PAGS)","MatCCSS2BNoc
2BN-HCS
(Aula - DN1)
2BN-MIXTO","MAT-1BCNoc
1BN-MIXTO
(Aula-1BN-MIXTO)",,,,,,,,,,"MatCCSS2BNoc
2BN-HCS
(Aula - DN1)
2BN-MIXTO","MAT PA CCFF
PA CCFF
(Aula-PAGS)","MatCCSS1BNoc
1BN-MIXTO
(Aula - DN1)
1BN-HCS","GUARDIA
G. BiblioNoc",,"MAT-2BCNoc
2BN-MIXTO
(Aula-2BN-MIXTO)",,,,,,,,"MatCCSS2BNoc
2BN-HCS
(Aula - DN1)
2BN-MIXTO","MAT PA CCFF
PA CCFF
(Aula-PAGS)","MatCCSS1BNoc
1BN-MIXTO
(Aula - DN1)
1BN-HCS","MAT-1BCNoc
1BN-MIXTO
(Aula-1BN-MIXTO)","GUARDIA
Guardia Noct","MAT-2BCNoc
2BN-MIXTO
(Aula-2BN-MIXTO)",,,,,,,,"MatCCSS1BNoc
1BN-MIXTO
(Aula - DN1)
1BN-HCS","MAT-1BCNoc
1BN-MIXTO
(Aula-1BN-MIXTO)","MatCCSS2BNoc
2BN-HCS
(Aula - DN1)
2BN-MIXTO","GUARDIA
Guardia Noct",,"MAT-2BCNoc
2BN-MIXTO
(Aula-2BN-MIXTO)"
Profesor95,,"MAT.AC-4ESO
4º ESO A
(AULA 4A)","MATCCSS-2BACH
2º BACH C
(AULA 2CBach)",,"MAT-2ESO
2º ESO C
(D3)","GUARDIA
Guardia","REUNIÓN
DEPMAT",,,,,,,"MAT-2ESO
2º ESO C
(D3)","MAT.AC-3ESO
3º ESO B
(AULA 3B)","MAT.AC-4ESO
4º ESO A
(AULA 4A)","RMA-1ESO-G2
1º ESO D
(AULA 1D)",,,,,,,,,,,"REUNIÓN
R.Tut. Bach","MAT-2ESO
2º ESO C
(D3)","MAT.AC-3ESO
3º ESO B
(AULA 3B)","RMA-1ESO-G1
1º ESO D
(AULA 1D)","MATCCSS-2BACH
2º BACH C
(AULA 2CBach)",,,,,,,,"MAT.AC-3ESO
3º ESO B
(AULA 3B)",,,"MAT-2ESO
2º ESO C
(D3)","MAT.AC-4ESO
4º ESO A
(AULA 4A)","MATCCSS-2BACH
2º BACH C
(AULA 2CBach)",,,,,,,,"MAT.AC-3ESO
3º ESO B
(AULA 3B)","MAT.AC-4ESO
4º ESO A
(AULA 4A)","MATCCSS-2BACH
2º BACH C
(AULA 2CBach)",,,,,,,,,,
Profesor96,,,,,,,,,,,,,,,,,,,,,,,,,,,"TEC-2ESO
2º ESO C
(AULA 2C)","TIC-2BACH
2º BACH A
(INF2)
2º BACH C
2º BACH D","TEC-2ESO
2º ESO D
(AULA 2D)","REUNIÓN
DEPTEC",,"TEC-2ESO
2º ESO A
(AULA 2A)",,,,,,,,"GUARDIA
Guardia","TEC-2ESO
2º ESO A
(AULA 2A)",,"TIC-2BACH
2º BACH A
(INF2)
2º BACH C
2º BACH D",,,,,,,,,,"TEC-2ESO
2º ESO C
(AULA 2C)","TEC-2ESO
2º ESO D
(AULA 2D)",,,"TIC-2BACH
2º BACH A
(INF2)
2º BACH C
2º BACH D",,,,,,,,
Profesor97,"EPV(A)-1ESO
1º ESO A
(AULA DIB 2)","EPV(A)-1ESO
1º ESO B
(AULA DIB 2)
1º ESO C","EPV(A)4ESOG2
4º ESO A
(AULA DIB 2)
4º ESO D
4º ESO B
4º ESO C","GUARDIA
Guardia","Dib Tec1
1º BACH B
(AULA DIB 2)
1º BACH C",,,,,,,,,"EPV(A)-3ESO
3º ESO A
(AULA DIB 2)
3º ESO B",,"Dib Tec1
1º BACH B
(AULA DIB 2)
1º BACH C","REUNIÓN
DEPDIB",,"EPV(A)4ESOG2
4º ESO A
(AULA DIB 2)
4º ESO D
4º ESO B
4º ESO C",,,,,,,,,"REUNIÓN
R.Tut. Bach","Dib Tec1
1º BACH B
(AULA DIB 2)
1º BACH C","EPV(A)-1ESO
1º ESO A
(AULA DIB 2)","EPV(A)4ESOG2
4º ESO A
(AULA DIB 2)
4º ESO D
4º ESO B
4º ESO C","GUARDIA
Guardia",,,,,,,,,,"EPV(A)-3ESO
3º ESO D
(AULA DIB 2)",,"EPV(A)-3ESO
3º ESO A
(AULA DIB 2)
3º ESO B","CCP
REUNIÓN
(BIBLIOTECA)",,,,,,,,"EPV(A)-3ESO
3º ESO D
(AULA DIB 2)",,"Dib Tec1
1º BACH B
(AULA DIB 2)
1º BACH C",,"EPV(A)-1ESO
1º ESO B
(AULA DIB 2)
1º ESO C","GUARDIA
Guardia",,,,,,,
Profesor98,,,"LCL-1ESO
1º ESO B
(AULA 1B)",,,,,,,,,,,,,"LCL-1ESO
1º ESO B
(AULA 1B)","RLE-1ESO-G1
1º ESO D
(D1)",,,,,,,,,,,,"LCL-1ESO
1º ESO B
(AULA 1B)",,,,,,,,,,,,,"LCL-1ESO
1º ESO B
(AULA 1B)",,,"CCP
REUNIÓN
(BIBLIOTECA)","REUNIÓN
DEPLCL",,,,,,,,"LCL-1ESO
1º ESO B
(AULA 1B)",,,,,,,,,,,
Profesor99,"EF-3ESO
3º ESO A
(PATIO 1)
3º ESO B","EF-2ESO
2º ESO A
(PATIO 1)
2º ESO B","EF-1BACH
1º BACH A
(GIMNASIO)",,,,,,,,,,,"EF-2ESO
2º ESO A
(PATIO 1)
2º ESO B","GUARDIA
Guardia","GUARDIA
G. Biblio","EF-1BACH
1º BACH C
(GIMNASIO)",,,,,,,,,,"EF-3ESO
3º ESO A
(PATIO 1)
3º ESO B","GUARDIA
Guardia",,"EF-1BACH
1º BACH A
(GIMNASIO)","REUNIÓN
DEPEF","EF-1ESO
1º ESO A
(PATIO 1)",,,,,,,,,"EF-1BACH
1º BACH B
(PATIO 1)","EF-4ESO
4º ESO C
(GIMNASIO)
4ºPRAGE","EF-4ESO
4º ESO A
(PATIO 1)
4º ESO B","EF-1ESO
1º ESO A
(PATIO 1)","CCP
REUNIÓN
(BIBLIOTECA)",,,,,,,,"EF-1BACH
1º BACH C
(PATIO 1)","EF-4ESO
4º ESO C
(GIMNASIO)
4ºPRAGE",,"GUARDIA
Guardia","EF-4ESO
4º ESO A
(PATIO 1)
4º ESO B","EF-1BACH
1º BACH B
(GIMNASIO)",,,,,,,
